,Video,Views,Yesterday,Publication year
138,"""Oh Oh Jane Jaana"" Salman Khan Full Song | Pyaar Kiya Toh Darna Kya",275876416,107718,2012
139,Jennifer Lopez - Goin' In ft. Flo Rida,275411559,6587,2012
140,"Mashallah Song | Ek Tha Tiger | Salman Khan, Katrina Kaif, Shreya Ghoshal, Sajid-Wajid, Kausar Munir",271814364,74914,2012
141,Kodaline - All I Want (Part 1),271614110,28714,2012
142,Gigi D'Agostino Bla Bla Bla,270782278,119946,2012
143,Green Day - American Idiot [Official Music Video] [4K Upgrade],270279882,81486,2012
144,"Apne To Apne Hote Hain Full Song | Bobby Deol, Sunny Deol, Dharmendra",266894942,38558,2012
145,Chris Brown - Don't Judge Me,266731477,46158,2012
146,MACKLEMORE & RYAN LEWIS - SAME LOVE feat. MARY LAMBERT (OFFICIAL VIDEO),265717008,3678,2012
147,"Tumhi Ho Bandhu Full Video Song | Cocktail | Saif Ai Khan, Deepika Padukone & Diana Penty | Pritam",262546628,62103,2012
148,Fun.: Some Nights [OFFICIAL VIDEO],262512317,24801,2012
149,"Crazy Kiya Re | Full Song | Dhoom:2 | Aishwarya Rai, Hrithik Roshan, Sunidhi Chauhan, Pritam, Sameer",259561179,117322,2012
150,R.I.O. feat. Nicco - Party Shaker (Official Video HD),259087374,3570,2012
151,"Babbu Maan : ""Mitran Di Chatri"" Full Video Song | Pyaas | Hit Punjabi Song",258516453,94188,2012
152,"Soni Soni Full Song | Holi Song | Mohabbatein | Shah Rukh Khan, Aishwarya Rai | Jatin-Lalit, Anand B",258185724,88073,2012
153,@AmrDiab - Tamally Maak | Official Music Video - HD Version | عمرو دياب - تملي معاك,258098496,205398,2012
154,The Jimi Hendrix Experience - All Along The Watchtower (Official Audio),257860880,49409,2012
155,Chris Brown - Don't Wake Me Up,257642903,16757,2012
156,Mumford & Sons - I Will Wait (Official Music Video),256833833,36016,2012
157,حلا الترك - زهقانة | Hala AL Turk - Zahgana,256458817,15102,2012
158,Jason Mraz - I'm Yours (Live in London),256442878,34020,2012
159,Pollo - Vagalumes (part. Ivo Mozart) - Clipe Oficial,248960329,63254,2012
160,"Aisa Des Hai Mera Song | Veer-Zaara | Shah Rukh Khan, Preity Zinta | Lata Mangeshkar, Udit Narayan",244890732,57989,2012
161,Olly Murs - Troublemaker ft. Flo Rida,242628606,35707,2012
162,Icona Pop - I Love It (feat. Charli XCX) [OFFICIAL VIDEO],242305466,52259,2012
163,J Balvin - Yo Te Lo Dije (Official Video),240872609,29116,2012
164,Little Mix - Wings (Official Video),240397454,9941,2012
165,Nicki Minaj - Beez In The Trap (Explicit) ft. 2 Chainz,240200845,24694,2012
166,Turma do Pagode - Camisa 10 (Ao Vivo) ((O Som das Multidões Ao Vivo) [Clipe Oficial]),239794939,54406,2012
167,Céline Dion - Pour que tu m'aimes encore (Vidéo officielle remasterisée en HD),236520928,52657,2012
168,Maluma - Obsesión,234955575,32053,2012
169,Bé Bảo An - Mẹ Ơi Tại Sao | Children's music | Kids | اغنية اطفال | เพลงเด็กå,231297659,3032,2012
170,Marwan Khoury - Kol El Qassayed / مروان خوري - كل القصايد,230937259,84355,2012
171,Bridgit Mendler - Ready or Not,230568028,12397,2012
172,ONE OK ROCK - The Beginning [Official Music Video],228309412,29544,2012
173,Wiz Khalifa - Work Hard Play Hard [Music Video],227271951,15203,2012
174,Pitbull - Don't Stop The Party ft. TJR,227238911,36760,2012
175,"Khuda Jaane | Full Song | Bachna Ae Haseeno | Ranbir Kapoor, Deepika | Vishal & Shekhar, KK, Shilpa",226642669,150405,2012
176,"J Alvarez, Ñejo & Dalmata - Sexo Sudor y Calor [Video Oficial]",223154266,77817,2012
177,Christina Aguilera - Your Body (Official Video - Clean),223072420,9633,2012
178,"Don Omar, Juan Magán - No Sigue Modas Aka Ella No Sigue Modas",222520999,30552,2012
179,Miguel - Adorn (Official Video),221563074,59471,2012
180,Fadl Shaker & Yara - Akhedni Maak | Official Music Video | فضل شاكر و يارا - خدنى معك,219784815,81512,2012
181,Banda Tierra Sagrada ft. Colmillo Norteño - El Bueno y el malo (Video Oficial),218534347,59655,2012
182,João Bosco & Vinícius - Deixaria Tudo (Dejaria Todo) (Ao Vivo),218286996,174036,2012
183,Río Roma - Por Eso Te Amo (Reempaque (Videoclip)),217607246,36550,2012
184,John Legend - Tonight (Best You Ever Had) (Official Video) ft. Ludacris,216062320,40075,2012
185,Ñengo Flow - No Dice Na [Official Video],215825958,56424,2012
186,"Nicki Minaj, Cassie - The Boys (Explicit)",214372518,9523,2012
187,BIGBANG - BLUE M/V,214045924,51802,2012
188,Cyrine Abdul Noor - Law Bass Fe Eyne سيرين عبد النور - لو بص في عيني,213867154,93727,2012
189,"Chandaniya Lori Lori - Official Full Song | Rowdy Rathore | Akshay Kumar, Sonakshi Sinha, Prabhudeva",212872420,29663,2012
190,Paula Fernandes - Eu Sem Você (Official Music Video),211731631,30122,2012
191,Safe & Sound feat. The Civil Wars (The Hunger Games: Songs From District 12 And Beyond),210921753,14189,2012
192,Taylor Swift - Begin Again,210299095,12293,2012
193,Ke$ha - Die Young (Official Video),206622534,24402,2012
194,LOST IN THE ECHO [Official Music Video] - Linkin Park,206124425,17459,2012
195,J Alvarez - Junto Al Amanecer (Official Video),206028846,195147,2012
196,Train - Drive By (Video),205407513,14432,2012
197,PRINCE ROYCE - Incondicional (Official Video HD),205322435,7653,2012
198,Alejandro Sanz - No Me Compares (Official Video),203564874,48452,2012
199,Babul Ka Yeh Ghar | Mithun Chakraborty | Daata | Pallavi Joshi | Saeed Jaffry | Bidai Song,202571433,28161,2012
200,Daddy Yankee - Lovumba,202232539,78646,2012
201,Mary J. Blige - Mr. Wrong ft. Drake,200968389,33290,2012
202,Maher Zain - Mawlaya (Arabic) | ماهر زين - مولاي | Official Lyric Video,200893262,13234,2012
203,Heaven - Bryan Adams (Boyce Avenue feat. Megan Nicole acoustic cover) on Spotify & Apple,199944634,27158,2012
204,"""Call Me Maybe"" by Carly Rae Jepsen (MattyBRaps & Cimorelli) ""Don't Call Me Baby"" Cover",198827921,1184,2012
205,J Alvarez - La Pregunta (Official Video),198510919,155531,2012
206,"Pehli Nazar Mein Kaise Jaado Kar Diya | Atif Aslam Hits | Race I Akshaye, Bipasha & Saif Ali",197479021,56155,2012
207,Chehra Tera Dil Mein Mahe Jaan Latest Full Video Song (HD) Hate Story | Paoli Dam,197178293,1957,2012
208,'I FINK U FREEKY' by DIE ANTWOORD (Official),196908289,17667,2012
209,Jason Mraz - I Won't Give Up (Official Video) [4K],196712094,21614,2012
210,Pentatonix - Carol of the Bells,196648777,3365,2012
211,Future - Turn On The Lights (Official Music Video),190107872,31640,2012
212,"DMX - Party Up (Up In Here) (Enhanced Video, Edited)",189956170,33959,2012
213,Sorriso Maroto - Faz Assim/A primeira namorada/Não tem perdão [DVD Sorriso 15 Anos],189405048,45152,2012
214,"Dance Pe Chance | Full Song | Rab Ne Bana Di Jodi | Shah Rukh Khan, Anushka | Sunidhi, Labh Janjua",189231218,84360,2012
215,Yuridia - Lo Que Son las Cosas (Video Oficial),188901162,37253,2012
216,ฉันกำลังเป็นตัวแทนของใครหรือเปล่า - พี สะเดิด 【OFFICIAL MV】,188373042,28922,2012
217,คำยินดี (Kum Yin Dee) - Klear [Official MV],187336337,4568,2012
218,HA-ASH - Todo No Fue Suficiente (Video Oficial),187221454,8013,2012
219,La Arrolladora - Llamada De Mi Ex (Video Oficial),186672717,73899,2012
220,Soda Stereo - Tratame Suavemente (El Último Concierto),186343952,80629,2012
221,Muse - Madness,185914998,27355,2012
222,Maher Zain - Assalamu Alayka (Arabic) | ماهر زين - السلام عليك | Official Lyric Video,185874214,40721,2012
223,BIGBANG - BAD BOY M/V,185824696,24695,2012
224,Cher Lloyd - Want U Back (MattyBRaps Cover),185803434,2782,2012
225,Jhalla Wallah | Song | Ishaqzaade | Parineeti Chopra | Gauahar Khan | Shreya Ghoshal | Amit Trivedi,184702788,59567,2012
226,"""Allah Maaf Kare Full Song Desi Boyz"" Feat. Akshay Kumar, Chitrangada Singh",184182747,68782,2012
227,"Kya Main Zinda Hoon Full Song | Zinda | Sanjay Dutt, Lara Dutta, John Abraham",183961302,18123,2012
228,"Isq Risk | Full Song | Mere Brother Ki Dulhan | Katrina Kaif, Imran Khan | Rahat Fateh Ali Khan",182891391,115217,2012
229,Led Zeppelin - Kashmir (Live from Celebration Day) [Official Video],181689817,49531,2012
230,Marco Antonio Solís - Mi Eterno Amor Secreto (En Vivo Desde Buenos Aires),181315410,72619,2012
231,Luther Vandross - Dance With My Father (Official Video),180849775,57083,2012
232,Patati Patatá - Tindolelê (DVD Coletânea de Sucessos),180637381,66954,2012
233,"Yeh Kasoor Mera Hai Full Song | Jism 2 | Sunny Leone, Randeep Hooda | Sonu Kakkar",180118754,8622,2012
234,Fadl Shaker - Law Ala Albi فضل شاكر - لو على قلبي,180113140,58010,2012
235,Sexion d'Assaut - Avant qu'elle parte (Clip officiel),179791795,30722,2012
236,Lindsey Stirling - Shadows (Official Music Video),177666180,9864,2012
237,Piccolo Coro dell'Antoniano - Il coccodrillo come fa? (cartoon) - 36° Zecchino d'Oro,175408953,14676,2012
238,twenty one pilots: Holding On To You [OFFICIAL VIDEO],175291175,11066,2012
239,คุกเข่า - COCKTAIL「Official MV」,175039142,17730,2012
240,Sexion d'Assaut - Ma direction (Clip officiel),173642631,30264,2012
241,twenty one pilots - Can't Help Falling In Love (Elvis Cover),173454726,5827,2012
242,Maroon 5 - One More Night (Lyric Video),172689374,65640,2012
243,Florida Georgia Line - Cruise,170342775,20850,2012
244,Sabina Dana ft. Dafi Derti - E kam pas (Official Video HD),170244253,23613,2012
245,Tera Yaar Bolda [Full Song] Surjit Bindrakhia | Phulkari,169943086,67735,2012
246,Gerardo Ortiz - Amor Confuso (Official Video),169866321,33949,2012
247,Lana Del Rey - Ride,169318317,22766,2012
248,Lindsey Stirling - Elements (Dubstep Violin Original Song),169300461,10162,2012
249,Ne-Yo - Let Me Love You (Until You Learn To Love Yourself) (Official Music Video),168387387,9358,2012
250,Patati Patatá - Ursinho Pimpão (DVD Coletânea de Sucessos),168108453,16016,2012
251,Maroon 5 - Payphone ft. Wiz Khalifa (Lyric Video),167718241,3965,2012
252,Maher Zain - Number One For Me (Official Music Video),167259843,14311,2012
253,Coldplay - Charlie Brown (Official Video),167036931,13405,2012
254,DADDY YANKEE | PASARELA (VIDEO OFICIAL) - Tiene la carretera paralizada,167017030,58851,2012
255,"M83 - ""Wait"" (Official Video)",166220732,101049,2012
256,"""Jhak Maar Ke Full Song Desi Boyz"" | Deepika Padukone | John Abraham",164796620,80871,2012
257,Andrés Cepeda - Lo mejor que hay en mi vida (Video Oficial),164614685,18442,2012
258,"Rang Barse Song | Holi Song | Silsila | Amitabh Bachchan, Rekha, Sanjeev, Jaya | रंग बरसे | होली गीत",163540397,5087,2012
259,Amr Diab - Nour El Ein | Official Music Video - HD Version | عمرو دياب - نور العين,163212850,86622,2012
260,Elissa Betmoun اليسا - بتمون,162706107,58723,2012
261,Des Rangila | Full Song | Fanaa | Aamir Khan | Kajol | Mahalaxmi Iyer | Jatin-Lalit | Prasoon Joshi,162439081,22683,2012
262,Wali Band - Nenekku Pahlawanku (Official Music Video NAGASWARA) #music,161186051,90719,2012
263,Canserbero - Es Épico [Muerte],160868139,81643,2012
264,Future - Neva End (Remix) (Official Music Video) ft. Kelly Rowland,160603555,47736,2012
265,T.I. - Dead & Gone ft. Justin Timberlake [Official Video],160056898,37282,2012
266,Kany García - Alguien (Short Form Version),159613832,42169,2012
267,Cher Lloyd - Oath ft. Becky G,159029634,5447,2012
268,Repvblik - Sandiwara Cinta (Official Music Video),158543506,59492,2012
269,One Direction - More Than This (Up All Night: The Live Tour),158407026,14288,2012
270,"Mere Haath Mein | Full Song | Fanaa | Aamir Khan, Kajol | Sonu Nigam, Sunidhi Chauhan | Jatin-Lalit",158317093,73900,2012
271,CantaJuego - Chindolele,158161818,150080,2012
272,씨스타(SISTAR) - 나혼자 Music Video (Alone),157792401,27108,2012
273,Céline Dion - It's All Coming Back to Me Now (Official Extended Remastered HD Video),157597921,44922,2012
274,"Dil Laga Na | Full Song | Dhoom:2 | Hrithik Roshan, Aishwarya Rai, Abhishek, Uday, Bipasha | Pritam",157572697,52698,2012
275,Pablo Alborán - Te he echado de menos (Videoclip oficial),157547884,15697,2012
276,Tame Impala - Feels Like We Only Go Backwards (Official Video),155950206,14185,2012
277,Marco Antonio Solís - El Milagrito (En Vivo Desde Buenos Aires),155570955,5,2012
278,"Do Dhaari Talwaar | Full Song | Mere Brother Ki Dulhan | Katrina Kaif, Imran Khan, Ali Zafar, Tara",155296475,77538,2012
279,León Larregui - Como Tú (Magic Music Box),154193057,17488,2012
280,The Wanted - Chasing The Sun,153342528,19571,2012
281,Uncha Lamba Kad: Welcome | Akshay Kumar | Katrina Kaif | Nana Patekar | Anil Kapoor | Bollywood Song,152625902,11691,2012
282,Gori Kab Se Huyee Jawan Full Video Song | Phool Bane Angaray | Rekha & Rajinikanth | Lata Mangeshkar,151957901,17048,2012
283,Luan Santana - Te Vivo (Clipe Oficial),150660465,32208,2012
284,Marwan Khoury & Carole Samaha - Ya Rabb كارول سماحة و مروان خوري - يارب,150187273,37741,2012
285,David Guetta - Just One Last Time ft. Taped Rai (Official Video),150016571,4365,2012
286,Cristiano Araújo - Você Mudou (Clipe Oficial),149861270,0,2012
287,Maher Zain - Baraka Allahu Lakuma | Official Lyric Video | ماهر زين - بارك الله لكما,149336759,23203,2012
288,MICHEL TELÓ - BARÁ BERÊ [CLIPE OFICIAL],149147738,17017,2012
289,Haifa Baba fen & Lama ElShams هيفا وهبى - بابا فين & لما الشمس تروح,148125497,8205,2012
290,Jason Mraz - 93 Million Miles (Official Video),148015222,62847,2012
291,f(x) 에프엑스 'Electric Shock' MV,147703746,7128,2012
292,Simple Plan - Summer Paradise ft. Sean Paul (Official Video),147544729,10377,2012
293,Far East Movement - Turn Up the Love ft. Cover Drive,147518673,7516,2012
294,Mana - Hasta Que Te Conocí (Video Oficial),146941212,24074,2012
295,DADDY YANKEE | PERROS SALVAJES (Official Video),146374424,65047,2012
296,Creedence Clearwater Revival - Lookin' Out My Back Door,146336254,45480,2012
297,TARKAN - Kuzu Kuzu (Official Music Video),146225236,49476,2012
298,ADELE - Skyfall,146138714,3,2012
299,Nicki Minaj - Va Va Voom (Explicit),146111464,12111,2012
300,"M.I.A. - ""Bad Girls"" (Official Video)",145684308,1620,2012
301,Breakup Party - Upar Upar In The Air - Yo Yo Honey Singh - Leo - New Song 2016,145649225,27458,2012
302,Beyoncé - I Was Here (United Nations World Humanitarian Day Performance Video),145555440,8490,2012
303,Five Finger Death Punch - Remember Everything,145157486,9024,2012
304,Sin Singular - เรื่องจริง Ost.คืนวันเสาร์[Official Audio],144303644,10230,2012
305,"Khula Hai Mera Pinjra Full Song | Joru Ka Gulam | Govinda & Rakhi Sawant | Kumar Sanu, Alka Yagnik",143576051,57414,2012
306,2 Chainz - No Lie ft. Drake (Official Music Video) (Explicit Version),143563634,15754,2012
307,"Chokra Jawaan | Full Song | Ishaqzaade | Arjun Kapoor, Gauhar Khan | Amit Trivedi | Sunidhi, Vishal",143339570,110289,2012
308,Revolver Cannabis - El De Los Lentes Carrera [VIDEOUNDERGROUND],143281133,11547,2012
309,Pablo Alborán - Tanto (Videoclip oficial),142340829,19949,2012
310,INNA - INNdiA | Rock the Roof @ Istanbul,142117335,10793,2012
311,[MV] NU'EST(뉴이스트) _ FACE(페이스),141637878,11233,2012
312,Babbu Maan : Mitran Nu Shounk Hathiyaran Da Full Video Song | Hit Punjabi Song,141261691,82803,2012
313,Piccolo Coro dell'Antoniano - Il caffè della Peppina (Cartoon) - 13° Zecchino d'Oro,141155720,12898,2012
314,Trey Songz - Heart Attack [Official Music Video],140411307,37416,2012
315,Last Child - Seluruh Nafas Ini ft. Giselle (Official MV) // Every Breath Within Me,140311123,79639,2012
316,Anitta - Meiga e Abusada (Official Music Video),139586672,14016,2012
317,MARINA AND THE DIAMONDS - PRIMADONNA [Official Music Video] | ♡ ELECTRA HEART PART 4/11 ♡,139524926,16515,2012
318,Enrique Iglesias - Finally Found You (Official Music Video) ft. Sammy Adams,139448155,13676,2012
319,PSY - GANGNAM STYLE @ Summer Stand Live Concert,139048456,470,2012
320,Jab Koi Baat Bigad Jaye Full Video Song | Jurm | Vinod Khanna & Meenakshi Sheshadri | #KumarSanu,138658000,9634,2012
321,Woodkid - Run Boy Run (Official HD Video),137563056,25670,2012
322,Achko Machko - Yo Yo Honey Singh - Brand New Song 2016,136969692,37349,2012
323,Shakira - Estoy Aquí (Official HD Video),136839214,42362,2012
